tanggal,order_id,pelanggan_id,toko_id,produk_id,channel,qty,harga_satuan,diskon_pct,biaya_kirim
2025-11-28,ORD-2025-006678,P03122,T13,MJ034,Online,1,6280000,22.5,460000
2025-11-28,ORD-2025-006679,P00429,T05,SF022,Toko,2,7310000,0.0,
2025-11-28,ORD-2025-006679,P00429,T05,DK034,Toko,1,830000,24.4,
2025-11-28,ORD-2025-006734,P02377,T02,KR034,Marketplace,2,2350000,15.2,240000
2025-11-28,ORD-2025-006734,P02377,T02,PD010,Marketplace,1,450000,20.6,360000
2025-11-28,ORD-2025-006842,P01736,T13,PD015,Online,1,750000,26.9,530000
2025-11-28,ORD-2025-006842,P01736,T13,DK019,Online,1,860000,24.0,390000
2025-11-28,ORD-2025-006842,P01736,T13,PC014,Online,1,1800000,0.0,330000
2025-11-28,ORD-2025-006842,P01736,T13,DK004,Online,1,1240000,20.5,450000
2025-11-28,ORD-2025-006852,P01315,T01,DK024,Marketplace,1,930000,30.2,350000
2025-11-28,ORD-2025-006855,P02389,T08,LM009,Toko,1,2210000,0.0,
2025-11-28,ORD-2025-006855,P02389,T08,DK013,Toko,1,1520000,26.2,
2025-11-28,ORD-2025-006855,P02389,T08,SF040,Toko,1,5750000,24.9,
2025-11-28,ORD-2025-006855,P02389,T08,DK020,Toko,2,690000,21.8,
2025-11-29,ORD-2025-006494,P01187,T13,SF006,Online,2,4230000,22.2,440000
2025-11-29,ORD-2025-006516,P03295,T12,PD009,Toko,1,840000,18.4,
2025-11-29,ORD-2025-006516,P03295,T12,KR039,Toko,2,2460000,0.0,
2025-11-29,ORD-2025-006550,P03041,T02,PC030,Marketplace,1,1220000,15.8,530000
2025-11-29,ORD-2025-006571,P01047,T13,MJ041,Online,1,2240000,15.7,250000
2025-11-29,ORD-2025-006600,P00909,T05,PC017,Marketplace,1,1720000,23.8,530000
2025-11-29,ORD-2025-006616,P01881,T06,DK016,Marketplace,1,730000,25.0,
2025-11-29,ORD-2025-006618,P01545,T05,KR026,Toko,1,2860000,24.3,
2025-11-29,ORD-2025-006618,P01545,T05,KR024,Toko,1,3000000,22.8,
2025-11-29,ORD-2025-006689,P02706,T13,PD023,Online,1,1090000,23.5,210000
2025-11-29,ORD-2025-006689,P02706,T13,DK039,Online,1,870000,15.5,100000
2025-11-29,ORD-2025-006689,P02706,T13,KS016,Online,1,26320000,28.9,590000
2025-11-29,ORD-2025-006699,P03472,T06,DK036,Marketplace,2,510000,19.6,520000
2025-11-29,ORD-2025-006705,P03409,T02,PD007,Marketplace,1,770000,25.1,160000
2025-11-29,ORD-2025-006708,P00718,T03,PD003,Marketplace,1,1200000,0.0,90000
2025-11-29,ORD-2025-006723,P00018,T02,DK009,Marketplace,4,990000,24.4,140000
2025-11-29,ORD-2025-006755,P01755,T09,DK014,Marketplace,1,890000,23.2,350000
2025-11-29,ORD-2025-006755,P01755,T09,PD016,Marketplace,1,1080000,21.6,120000
2025-11-29,ORD-2025-006755,P01755,T09,PD009,Marketplace,1,840000,23.4,410000
2025-11-29,ORD-2025-006801,P00305,T04,KR045,Marketplace,2,3000000,30.8,160000
2025-11-29,ORD-2025-006803,P03477,T04,PD001,Marketplace,1,1710000,26.0,550000
2025-11-29,ORD-2025-006845,P00904,T05,PD017,Toko,1,2370000,0.0,
2025-11-29,ORD-2025-006845,P00904,T05,KS034,Toko,1,6400000,16.6,
2025-11-29,ORD-2025-006845,P00904,T05,PD005,Toko,1,390000,0.0,
2025-11-29,ORD-2025-006850,P02408,T12,PD023,Toko,1,1090000,34.6,
2025-11-29,ORD-2025-006859,P00052,T01,PD003,Toko,2,1200000,30.7,
2025-11-30,ORD-2025-006537,P01160,T13,DK043,Online,1,760000,27.5,
2025-11-30,ORD-2025-006537,P01160,T13,SF039,Online,1,6120000,21.3,350000
2025-11-30,ORD-2025-006633,P01782,T13,PD016,Online,1,1080000,25.5,580000
2025-11-30,ORD-2025-006682,P02857,T13,PC003,Online,2,1200000,0.0,230000
2025-11-30,ORD-2025-006682,P02857,T13,DK028,Online,2,730000,28.6,360000
2025-11-30,ORD-2025-006688,P02360,T13,KR020,Online,3,1970000,18.9,430000
2025-11-30,ORD-2025-006721,P00575,T01,DK033,Toko,1,220000,0.0,
2025-11-30,ORD-2025-006721,P00575,T01,DK013,Toko,1,1520000,17.1,
2025-11-30,ORD-2025-006774,P01220,T13,SF024,Online,3,3520000,20.6,460000
2025-11-30,ORD-2025-006774,P01220,T13,MJ006,Online,1,4050000,20.3,430000
2025-11-30,ORD-2025-006797,P03142,T13,DK033,Online,1,220000,28.5,480000
2025-11-30,ORD-2025-006797,P03142,T13,DK009,Online,1,990000,28.8,110000
2025-11-30,ORD-2025-006840,P02746,T13,DK042,Online,1,1280000,26.0,120000
2025-11-30,ORD-2025-006870,P02648,T03,LM038,Toko,1,5010000,20.3,
2025-12-01,ORD-2025-006909,P01984,T01,KS015,Toko,1,7280000,29.9,
2025-12-01,ORD-2025-006909,P01984,T01,LM023,Toko,2,8770000,32.6,
2025-12-01,ORD-2025-006909,P01984,T01,SF018,Toko,1,10500000,27.5,
2025-12-01,ORD-2025-006909,P01984,T01,KR042,Toko,1,1850000,25.6,
2025-12-01,ORD-2025-007111,P01084,T13,MJ029,Online,4,2890000,32.0,500000
2025-12-01,ORD-2025-007113,P01619,T13,KR001,Online,1,3260000,0.0,450000
2025-12-01,ORD-2025-007182,P01286,T13,SF030,Online,1,5980000,26.9,80000
2025-12-01,ORD-2025-007194,P01496,T13,DK013,Online,1,1520000,0.0,380000
2025-12-01,ORD-2025-007194,P01496,T13,KR022,Online,2,2200000,30.1,360000
2025-12-01,ORD-2025-007205,P00916,T13,MJ015,Online,2,2920000,0.0,60000
2025-12-01,ORD-2025-007214,P00584,T12,PC027,Toko,1,3210000,33.6,
2025-12-01,ORD-2025-007214,P00584,T12,DK039,Toko,1,870000,24.5,
2025-12-01,ORD-2025-007230,P02629,T12,MJ032,Toko,1,5400000,0.0,
2025-12-01,ORD-2025-007230,P02629,T12,DK037,Toko,1,540000,0.0,
2025-12-01,ORD-2025-007230,P02629,T12,DK027,Toko,1,630000,24.4,
2025-12-01,ORD-2025-007234,P01976,T11,MJ017,Toko,1,3280000,22.0,
2025-12-01,ORD-2025-007234,P01976,T11,DK040,Toko,1,1260000,27.7,
2025-12-01,ORD-2025-007250,P00621,T06,DK029,Toko,1,500000,0.0,
2025-12-01,ORD-2025-007251,P02734,T13,LM004,Online,2,4320000,30.6,470000
2025-12-01,ORD-2025-007276,P00133,T13,KR047,Online,1,4470000,0.0,570000
2025-12-01,ORD-2025-007276,P00133,T13,LM023,Online,1,8770000,27.3,480000
2025-12-01,ORD-2025-007321,P00628,T13,PD002,Online,2,1150000,27.8,100000
2025-12-02,ORD-2025-006886,P00014,T13,DK037,Online,2,540000,33.4,280000
2025-12-02,ORD-2025-006886,P00014,T13,KR028,Online,4,1780000,27.4,180000
2025-12-02,ORD-2025-006936,P00500,T13,KR001,Online,1,3260000,29.7,140000
2025-12-02,ORD-2025-006961,P01680,T04,DK029,Marketplace,4,500000,25.6,120000
2025-12-02,ORD-2025-006961,P01680,T04,KR038,Marketplace,1,2240000,34.5,120000
2025-12-02,ORD-2025-006961,P01680,T04,KR003,Marketplace,1,1440000,28.5,80000
2025-12-02,ORD-2025-006961,P01680,T04,SF024,Marketplace,1,3520000,28.7,80000
2025-12-02,ORD-2025-006968,P01973,T13,KS023,Online,1,13410000,27.3,360000
2025-12-02,ORD-2025-006968,P01973,T13,KR023,Online,3,1270000,28.0,330000
2025-12-02,ORD-2025-006980,P03271,T13,PC017,Online,2,1720000,23.0,160000
2025-12-02,ORD-2025-007010,P02186,T01,PC023,Toko,2,1920000,0.0,
2025-12-02,ORD-2025-007010,P02186,T01,PD015,Toko,1,750000,0.0,
2025-12-02,ORD-2025-007034,P00036,T02,KR004,Toko,1,1790000,26.1,
2025-12-02,ORD-2025-007045,P02674,T02,PD004,Marketplace,1,1050000,0.0,230000
2025-12-02,ORD-2025-007054,P02318,T13,PC025,Online,1,1800000,29.0,460000
2025-12-02,ORD-2025-007054,P02318,T13,MJ015,Online,1,2920000,0.0,330000
2025-12-02,ORD-2025-007125,P02892,T13,LM022,Online,3,8900000,0.0,160000
2025-12-02,ORD-2025-007125,P02892,T13,MJ041,Online,2,2240000,0.0,390000
2025-12-02,ORD-2025-007125,P02892,T13,LM036,Online,1,4150000,0.0,240000
2025-12-02,ORD-2025-007157,P02912,T06,KR008,Toko,1,2800000,26.1,170000
2025-12-02,ORD-2025-007166,,T05,PC006,Toko,1,1850000,29.8,
2025-12-02,ORD-2025-007166,,T05,MJ003,Toko,1,2060000,32.9,
2025-12-02,ORD-2025-007166,,T05,DK040,Toko,1,1260000,20.3,
2025-12-02,ORD-2025-007166,,T05,DK021,Toko,2,1010000,0.0,
2025-12-02,ORD-2025-007189,P01109,T01,SF020,Marketplace,1,9700000,29.4,560000
2025-12-02,ORD-2025-007189,P01109,T01,DK015,Marketplace,1,1390000,23.1,210000
2025-12-02,ORD-2025-007189,P01109,T01,PC026,Marketplace,4,860000,27.1,490000
2025-12-02,ORD-2025-007189,P01109,T01,DK040,Marketplace,1,1260000,31.2,170000
2025-12-02,ORD-2025-007243,P02514,T08,KR001,Toko,1,3260000,30.4,
2025-12-02,ORD-2025-007271,P03380,T13,MJ009,Online,1,2670000,23.7,520000
2025-12-02,ORD-2025-007291,P02954,T06,DK014,Toko,3,890000,27.8,290000
2025-12-02,ORD-2025-007306,P00692,T11,PC013,Marketplace,1,1410000,30.6,320000
2025-12-02,ORD-2025-007306,P00692,T11,SF009,Marketplace,2,11780000,24.2,290000
2025-12-03,ORD-2025-006967,P02687,T06,KR022,Toko,2,2200000,34.9,
2025-12-03,ORD-2025-006967,P02687,T06,KR011,Toko,1,1570000,28.4,100000
2025-12-03,ORD-2025-006970,P02108,T13,KS021,Online,3,8510000,22.8,80000
2025-12-03,ORD-2025-006986,P02126,T09,SF024,Marketplace,1,3520000,37.5,120000
2025-12-03,ORD-2025-007011,P03294,T04,KR032,Marketplace,1,2340000,30.0,570000
2025-12-03,ORD-2025-007011,P03294,T04,PD023,Marketplace,1,1090000,31.7,460000
2025-12-03,ORD-2025-007019,P01235,T13,LM012,Online,1,7130000,0.0,110000
2025-12-03,ORD-2025-007019,P01235,T13,DK018,Online,2,1000000,30.1,580000
2025-12-03,ORD-2025-007019,P01235,T13,PD007,Online,1,770000,29.3,130000
2025-12-03,ORD-2025-007024,P00882,T04,PC009,Toko,1,1490000,20.1,
2025-12-03,ORD-2025-007029,P03219,T13,KS019,Online,1,7170000,23.8,520000
2025-12-03,ORD-2025-007029,P03219,T13,DK030,Online,2,930000,25.1,450000
2025-12-03,ORD-2025-007042,P01701,T13,PD005,Online,1,390000,0.0,500000
2025-12-03,ORD-2025-007042,P01701,T13,DK034,Online,1,830000,31.7,100000
2025-12-03,ORD-2025-007154,P02733,T03,PD018,Toko,1,530000,24.3,
2025-12-03,ORD-2025-007155,P01299,T07,KR035,Toko,1,1760000,25.7,
2025-12-03,ORD-2025-007196,P03024,T13,KR018,Online,1,1090000,32.5,570000
2025-12-03,ORD-2025-007203,P03227,T09,LM001,Toko,1,6680000,28.2,
2025-12-03,ORD-2025-007203,P03227,T09,PD015,Toko,1,750000,0.0,
2025-12-03,ORD-2025-007272,P00361,T13,PC027,Online,2,3210000,0.0,300000
2025-12-03,ORD-2025-007272,P00361,T13,KR036,Online,1,2360000,0.0,540000
2025-12-03,ORD-2025-007272,P00361,T13,DK004,Online,3,1240000,27.5,430000
2025-12-03,ORD-2025-007272,P00361,T13,KR015,Online,1,2050000,25.6,320000
2025-12-03,ORD-2025-007307,P03011,T13,DK029,Online,1,500000,26.5,460000
2025-12-03,ORD-2025-007307,P03011,T13,DK008,Online,1,910000,0.0,160000
2025-12-03,ORD-2025-007307,P03011,T13,PD025,Online,1,1100000,33.7,490000
2025-12-03,ORD-2025-007307,P03011,T13,PC032,Online,1,470000,0.0,130000
2025-12-03,ORD-2025-007311,P01915,T08,KR043,Toko,1,5270000,29.1,
2025-12-04,ORD-2025-006928,P02758,T13,DK005,Online,1,430000,22.2,240000
2025-12-04,ORD-2025-006928,P02758,T13,KS031,Online,3,4390000,27.6,140000
2025-12-04,ORD-2025-006952,P03395,T05,MJ005,Toko,3,4030000,34.9,
2025-12-04,ORD-2025-006952,P03395,T05,DK018,Toko,1,1000000,25.5,
2025-12-04,ORD-2025-006952,P03395,T05,PC003,Toko,1,1200000,26.2,
2025-12-04,ORD-2025-006952,P03395,T05,PD024,Toko,1,1130000,34.8,
2025-12-04,ORD-2025-006965,P01592,T05,PC016,Toko,1,1760000,25.1,
2025-12-04,ORD-2025-006965,P01592,T05,SF023,Toko,1,7750000,28.1,
2025-12-04,ORD-2025-006992,P00372,T04,LM015,Toko,2,3180000,26.4,
2025-12-04,ORD-2025-006992,P00372,T04,PD020,Toko,1,920000,31.3,340000
2025-12-04,ORD-2025-007040,P01067,T06,PD007,Toko,3,770000,0.0,160000
2025-12-04,ORD-2025-007040,P01067,T06,KS030,Toko,1,3860000,0.0,
2025-12-04,ORD-2025-007053,P00258,T04,DK003,Marketplace,1,420000,0.0,70000
2025-12-04,ORD-2025-007089,P00418,T03,DK037,Marketplace,1,540000,24.2,470000
2025-12-04,ORD-2025-007089,P00418,T03,LM032,Marketplace,1,4960000,30.3,590000
2025-12-04,ORD-2025-007097,P02229,T04,DK007,Toko,1,900000,32.9,
2025-12-04,ORD-2025-007097,P02229,T04,DK031,Toko,1,800000,14.7,
2025-12-04,ORD-2025-007097,P02229,T04,MJ026,Toko,1,3480000,36.9,160000
2025-12-04,ORD-2025-007097,P02229,T04,SF024,Toko,1,3520000,0.0,
2025-12-04,ORD-2025-007116,P01095,T09,KR037,Marketplace,1,2790000,27.5,420000
2025-12-04,ORD-2025-007172,P00453,T11,PC023,Toko,2,1920000,28.9,
2025-12-04,ORD-2025-007183,P02781,T13,DK041,Online,1,2550000,33.6,50000
2025-12-04,ORD-2025-007193,P03355,T01,MJ036,Toko,1,3410000,33.1,
2025-12-04,ORD-2025-007219,P03387,T11,DK029,Marketplace,1,500000,0.0,210000
2025-12-04,ORD-2025-007227,P02269,T13,PD001,Online,1,1710000,37.2,180000
2025-12-04,ORD-2025-007255,P01390,T13,DK018,Online,1,1000000,0.0,150000
2025-12-04,ORD-2025-007266,P00741,T12,PD019,Marketplace,2,1260000,33.7,380000
2025-12-04,ORD-2025-007266,P00741,T12,KR031,Marketplace,1,2350000,28.8,140000
2025-12-04,ORD-2025-007267,P01229,T13,KR028,Online,1,1780000,25.2,150000
2025-12-04,ORD-2025-007267,P01229,T13,DK022,Online,2,550000,30.3,420000
2025-12-05,ORD-2025-006877,P01159,T03,KR007,Marketplace,1,1690000,33.4,410000
2025-12-05,ORD-2025-006906,P03358,T13,DK012,Online,2,960000,24.4,490000
2025-12-05,ORD-2025-006906,P03358,T13,DK003,Online,1,420000,25.3,
2025-12-05,ORD-2025-006914,P02780,T13,SF034,Online,1,13040000,36.3,290000
2025-12-05,ORD-2025-006973,P03262,T03,MJ029,Marketplace,1,2890000,30.6,560000
2025-12-05,ORD-2025-006973,P03262,T03,KS016,Marketplace,1,26320000,23.9,480000
2025-12-05,ORD-2025-006999,P01620,T13,KS020,Online,1,17920000,35.2,480000
2025-12-05,ORD-2025-006999,P01620,T13,DK013,Online,1,1520000,37.4,420000
2025-12-05,ORD-2025-007038,P03145,T13,KR044,Online,1,2280000,21.4,80000
2025-12-05,ORD-2025-007095,P01911,T13,MJ029,Online,1,2890000,0.0,440000
2025-12-05,ORD-2025-007098,P02951,T09,DK043,Marketplace,1,760000,33.3,560000
2025-12-05,ORD-2025-007120,P02597,T13,MJ013,Online,1,2960000,27.6,200000
2025-12-05,ORD-2025-007153,P02479,T06,KR036,Toko,1,2360000,22.9,
2025-12-05,ORD-2025-007177,P03267,T10,KS013,Toko,1,10990000,27.7,
2025-12-05,ORD-2025-007177,P03267,T10,PC009,Toko,1,1490000,32.2,
2025-12-05,ORD-2025-007242,P01512,T09,DK020,Marketplace,1,690000,28.2,510000
2025-12-05,ORD-2025-007242,P01512,T09,KR018,Marketplace,1,1090000,25.8,420000
2025-12-05,ORD-2025-007269,P00301,T13,PC003,Online,1,1200000,36.6,470000
2025-12-06,ORD-2025-006884,P01058,T11,MJ029,Toko,1,2890000,0.0,
2025-12-06,ORD-2025-006911,P00953,T11,LM023,Marketplace,2,8770000,30.1,320000
2025-12-06,ORD-2025-006922,P00389,T10,DK003,Toko,1,420000,33.6,
2025-12-06,ORD-2025-006922,P00389,T10,LM012,Toko,1,7130000,31.1,350000
2025-12-06,ORD-2025-007032,P00919,T04,LM006,Toko,1,13730000,31.9,
2025-12-06,ORD-2025-007043,P02022,T09,KS019,Toko,1,7170000,31.6,
2025-12-06,ORD-2025-007043,P02022,T09,MJ015,Toko,1,2920000,35.7,
2025-12-06,ORD-2025-007114,P01674,T05,PD002,Toko,2,1150000,24.9,
2025-12-06,ORD-2025-007137,P00943,T07,PC029,Toko,2,1900000,29.1,
2025-12-06,ORD-2025-007137,P00943,T07,LM011,Toko,1,12480000,28.3,
2025-12-06,ORD-2025-007170,P02345,T09,PD010,Toko,1,450000,30.6,
2025-12-06,ORD-2025-007170,P02345,T09,DK030,Toko,2,930000,32.9,
2025-12-06,ORD-2025-007171,P02856,T12,PC028,Toko,1,2190000,29.1,
2025-12-06,ORD-2025-007179,P02106,T13,KS007,Online,1,6100000,22.9,380000
2025-12-06,ORD-2025-007188,P01549,T13,KR012,Online,1,2460000,0.0,580000
2025-12-06,ORD-2025-007198,P02310,T01,MJ013,Toko,1,2960000,35.9,
2025-12-06,ORD-2025-007198,P02310,T01,SF006,Toko,1,4230000,34.4,
2025-12-06,ORD-2025-007198,P02310,T01,PD005,Toko,1,390000,32.5,
2025-12-06,ORD-2025-007198,P02310,T01,KS027,Toko,1,6560000,27.3,
2025-12-06,ORD-2025-007314,P01746,T13,KR002,Online,1,1500000,0.0,400000
2025-12-07,ORD-2025-006879,P01052,T13,SF027,Online,1,36010000,24.9,430000
2025-12-07,ORD-2025-006891,P00856,T05,KR042,Toko,1,1850000,31.8,
2025-12-07,ORD-2025-006905,P01839,T08,DK002,Toko,1,490000,30.0,
2025-12-07,ORD-2025-006993,P03093,T13,MJ026,Online,1,3480000,36.2,580000
2025-12-07,ORD-2025-006995,P02962,T13,PD023,Online,1,1090000,0.0,440000
2025-12-07,ORD-2025-007008,P01696,T13,PC013,Online,1,1410000,34.9,50000
2025-12-07,ORD-2025-007020,P02718,T02,KR035,Toko,2,1760000,30.3,
2025-12-07,ORD-2025-007059,P03223,T02,DK030,Toko,1,930000,19.3,
2025-12-07,ORD-2025-007062,P00705,T13,MJ031,Online,2,7400000,35.0,150000
2025-12-07,ORD-2025-007082,P02321,T13,KR010,Online,1,1900000,31.3,110000
2025-12-07,ORD-2025-007090,P01090,T13,DK018,Online,1,1000000,21.7,580000
2025-12-07,ORD-2025-007090,P01090,T13,KR030,Online,1,3050000,27.1,330000
2025-12-07,ORD-2025-007096,P00798,T09,PD002,Marketplace,1,1150000,20.4,220000
2025-12-07,ORD-2025-007108,P00661,T03,KR026,Marketplace,1,2860000,39.1,510000
2025-12-07,ORD-2025-007130,P01309,T13,PD020,Online,1,920000,28.9,380000
2025-12-07,ORD-2025-007152,P00057,T06,PC012,Toko,1,1870000,30.9,
2025-12-07,ORD-2025-007268,P00649,T07,MJ027,Toko,1,3790000,29.6,
2025-12-07,ORD-2025-007274,P01887,T13,SF019,Online,1,8050000,32.5,360000
2025-12-07,ORD-2025-007274,P01887,T13,SF017,Online,1,8850000,34.6,120000
2025-12-07,ORD-2025-007274,P01887,T13,KR025,Online,2,3670000,32.4,550000
2025-12-08,ORD-2025-006932,P01242,T08,PC022,Toko,1,3000000,30.0,
2025-12-08,ORD-2025-006932,P01242,T08,DK015,Toko,1,1390000,29.2,
2025-12-08,ORD-2025-006932,P01242,T08,DK025,Toko,1,660000,0.0,
2025-12-08,ORD-2025-006939,,T01,KS033,Toko,1,13600000,0.0,
2025-12-08,ORD-2025-006941,P01502,T13,SF032,Online,1,6260000,31.5,420000
2025-12-08,ORD-2025-007006,P00393,T09,MJ004,Toko,1,3430000,33.9,
2025-12-08,ORD-2025-007091,P01188,T03,LM007,Marketplace,1,4350000,31.9,280000
2025-12-08,ORD-2025-007103,P01409,T13,PC004,Online,1,1660000,26.6,590000
2025-12-08,ORD-2025-007103,P01409,T13,DK034,Online,1,830000,32.8,560000
2025-12-08,ORD-2025-007110,P02624,T13,DK032,Online,1,340000,32.1,240000
2025-12-08,ORD-2025-007178,P01044,T09,DK034,Toko,1,830000,26.2,
2025-12-08,ORD-2025-007178,P01044,T09,MJ031,Toko,1,7400000,35.5,
2025-12-08,ORD-2025-007178,P01044,T09,DK037,Toko,1,540000,0.0,450000
2025-12-08,ORD-2025-007197,P01843,T13,PC004,Online,2,1660000,26.0,520000
2025-12-08,ORD-2025-007199,P03362,T06,LM038,Marketplace,2,5010000,31.5,290000
2025-12-08,ORD-2025-007247,P01004,T06,KR045,Toko,1,3000000,0.0,
2025-12-08,ORD-2025-007273,P01036,T01,DK011,Toko,1,2070000,31.3,
2025-12-08,ORD-2025-007293,P01699,T06,KR042,Toko,1,1850000,28.1,
2025-12-09,ORD-2025-006875,P01649,T04,DK004,Toko,1,1240000,31.5,
2025-12-09,ORD-2025-006883,P03199,T13,SF030,Online,1,5980000,36.5,500000
2025-12-09,ORD-2025-006901,P01330,T01,PC026,Toko,3,860000,31.1,
2025-12-09,ORD-2025-006908,P02723,T13,LM031,Online,2,6490000,26.3,150000
2025-12-09,ORD-2025-006924,P02611,T13,MJ008,Online,2,3030000,0.0,350000
2025-12-09,ORD-2025-006924,P02611,T13,KS007,Online,2,6100000,31.1,240000
2025-12-09,ORD-2025-006924,P02611,T13,PD005,Online,2,390000,30.1,190000
2025-12-09,ORD-2025-006934,P02142,T05,SF035,Toko,1,5970000,24.2,
2025-12-09,ORD-2025-006934,P02142,T05,DK034,Toko,4,830000,34.5,
2025-12-09,ORD-2025-006934,P02142,T05,KS010,Toko,2,14650000,0.0,
2025-12-09,ORD-2025-006934,P02142,T05,DK004,Toko,3,1240000,31.0,
2025-12-09,ORD-2025-006942,P02716,T01,DK003,Toko,2,420000,0.0,
2025-12-09,ORD-2025-006982,P02180,T13,PD020,Online,1,920000,32.9,360000
2025-12-09,ORD-2025-007018,P01128,T01,MJ008,Toko,4,3030000,33.6,260000
2025-12-09,ORD-2025-007112,,T06,SF013,Toko,1,16570000,30.9,
2025-12-09,ORD-2025-007128,P00532,T13,KR041,Online,2,1620000,31.4,530000
2025-12-09,ORD-2025-007128,P00532,T13,LM003,Online,1,5440000,33.3,50000
2025-12-09,ORD-2025-007128,P00532,T13,LM038,Online,1,5010000,35.1,290000
2025-12-09,ORD-2025-007169,P03094,T06,PD018,Toko,2,530000,26.7,260000
2025-12-09,ORD-2025-007169,P03094,T06,MJ018,Toko,1,3700000,30.1,
2025-12-09,ORD-2025-007226,P02109,T01,PC010,Toko,1,1240000,32.6,
2025-12-09,ORD-2025-007226,P02109,T01,KS028,Toko,1,7780000,27.1,
2025-12-10,ORD-2025-006948,P02354,T13,PC011,Online,1,4490000,32.1,370000
2025-12-10,ORD-2025-006948,P02354,T13,PC024,Online,1,850000,23.3,60000
2025-12-10,ORD-2025-006956,P02658,T02,PC025,Toko,1,1800000,28.6,
2025-12-10,ORD-2025-006956,P02658,T02,SF038,Toko,2,6260000,31.1,
2025-12-10,ORD-2025-006956,P02658,T02,MJ043,Toko,1,4010000,22.6,
2025-12-10,ORD-2025-006962,P03451,T13,SF041,Online,1,7920000,28.3,260000
2025-12-10,ORD-2025-006985,P01115,T04,KS023,Marketplace,1,13410000,36.5,350000
2025-12-10,ORD-2025-006985,P01115,T04,DK015,Marketplace,1,1390000,26.7,190000
2025-12-10,ORD-2025-007047,,T03,LM033,Toko,1,6100000,24.4,
2025-12-10,ORD-2025-007078,,T09,DK034,Toko,1,830000,32.1,
2025-12-10,ORD-2025-007080,P01060,T04,PC018,Toko,1,1420000,0.0,
2025-12-10,ORD-2025-007080,P01060,T04,MJ025,Toko,4,5470000,32.3,
2025-12-10,ORD-2025-007080,P01060,T04,KR003,Toko,1,1440000,0.0,
2025-12-10,ORD-2025-007085,P00019,T13,DK039,Online,1,870000,28.1,210000
2025-12-10,ORD-2025-007085,P00019,T13,DK007,Online,2,900000,31.2,580000
2025-12-10,ORD-2025-007104,P01835,T13,SF042,Online,1,4260000,27.5,400000
2025-12-10,ORD-2025-007115,P01219,T13,MJ031,Online,1,7400000,0.0,590000
2025-12-10,ORD-2025-007115,P01219,T13,KR045,Online,4,3000000,36.3,450000
2025-12-10,ORD-2025-007184,P02352,T13,DK025,Online,1,660000,28.1,520000
2025-12-10,ORD-2025-007261,P00750,T13,MJ042,Online,1,10940000,33.1,500000
2025-12-10,ORD-2025-007261,P00750,T13,KS011,Online,1,17850000,0.0,570000
2025-12-10,ORD-2025-007261,P00750,T13,MJ010,Online,1,3850000,0.0,410000
2025-12-10,ORD-2025-007261,P00750,T13,LM030,Online,1,5720000,33.2,140000
2025-12-10,ORD-2025-007295,,T11,SF014,Toko,1,11630000,33.3,
2025-12-10,ORD-2025-007301,P01991,T13,DK038,Online,3,530000,30.8,200000
2025-12-10,ORD-2025-007303,P03015,T08,KR023,Toko,2,1270000,35.1,
2025-12-10,ORD-2025-007303,P03015,T08,PD023,Toko,2,1090000,27.4,
2025-12-11,ORD-2025-007000,P02515,T03,KR027,Toko,1,1770000,31.6,
2025-12-11,ORD-2025-007000,P02515,T03,DK034,Toko,1,830000,0.0,
2025-12-11,ORD-2025-007035,P02900,T06,DK025,Toko,1,660000,19.7,
2025-12-11,ORD-2025-007050,P03121,T13,KS032,Online,2,9280000,29.6,400000
2025-12-11,ORD-2025-007050,P03121,T13,DK016,Online,1,730000,37.5,440000
2025-12-11,ORD-2025-007052,P02030,T13,SF017,Online,1,8850000,0.0,410000
2025-12-11,ORD-2025-007088,P02205,T13,PC003,Online,1,1200000,29.9,490000
2025-12-11,ORD-2025-007088,P02205,T13,PC030,Online,1,1220000,31.2,50000
2025-12-11,ORD-2025-007117,P00495,T13,MJ014,Online,1,4970000,30.2,560000
2025-12-11,ORD-2025-007117,P00495,T13,DK038,Online,3,530000,24.1,190000
2025-12-11,ORD-2025-007117,P00495,T13,DK032,Online,1,340000,32.9,70000
2025-12-11,ORD-2025-007121,P01419,T13,KR030,Online,1,3050000,25.9,90000
2025-12-11,ORD-2025-007134,P03056,T01,SF029,Toko,1,7520000,29.8,
2025-12-11,ORD-2025-007134,P03056,T01,DK022,Toko,1,550000,39.8,
2025-12-11,ORD-2025-007144,P00720,T06,PC023,Toko,1,1920000,26.7,
2025-12-11,ORD-2025-007144,P00720,T06,PC019,Toko,2,1840000,34.7,
2025-12-11,ORD-2025-007148,P02366,T13,SF016,Online,1,10420000,19.9,580000
2025-12-11,ORD-2025-007167,P02223,T13,KR034,Online,1,2350000,26.2,60000
2025-12-11,ORD-2025-007229,P01258,T13,KR028,Online,2,1780000,31.3,240000
2025-12-11,ORD-2025-007229,P01258,T13,SF037,Online,2,10360000,28.8,510000
2025-12-11,ORD-2025-007263,P01779,T09,KR044,Toko,1,2280000,32.7,
2025-12-11,ORD-2025-007288,P01634,T13,DK012,Online,1,960000,0.0,590000
2025-12-11,ORD-2025-007288,P01634,T13,PD001,Online,2,1710000,32.2,280000
2025-12-11,ORD-2025-007292,P00003,T13,KS012,Online,1,11030000,27.6,550000
2025-12-11,ORD-2025-007308,P02787,T13,DK039,Online,1,870000,26.8,320000
2025-12-11,ORD-2025-007323,P00504,T01,KR024,Toko,1,3000000,33.6,
